"","price","sqft_living","grade","sqft_above","bathrooms","sqft_basement","bedrooms","floors","waterfront","howOld","view","sqft_living15","zipcode","yr_renovated"
"12408",352000,1320,8,660,"2.5",660,"2","1","0",11,0,1420,"98106",0
"12417",680000,2300,8,2300,"2.25",0,"3","2","0",35,0,2240,"98027",0
"12418",148000,620,5,620,"1",0,"1","1","0",76,0,1180,"98106",0
"12423",317000,2360,7,1180,"2.5",1180,"5","1","0",53,0,1160,"98178",0
"12434",755000,3260,8,2310,"2.5",950,"5","1.5","0",65,1,2390,"98155",0
"12435",185000,1840,7,920,"1",920,"3","1","0",62,0,1250,"98166",0
"12440",630000,2540,9,2540,"2.5",0,"4","2","0",18,0,2540,"98075",0
"12448",164000,1530,7,1530,"1",0,"4","2","0",38,0,1470,"98042",0
"12450",544000,2030,8,2030,"2.5",0,"4","2","0",21,0,1780,"98029",0
"12458",540000,2190,6,2190,"2",0,"4","2","0",87,0,2210,"98033",0
"12467",399950,2150,8,1450,"3",700,"4","1","0",46,0,2430,"98023",0
"12469",850000,3870,10,3870,"3.5",0,"5","2","0",21,0,4290,"98053",0
"12476",645000,2690,8,2690,"2.5",0,"4","2","0",30,0,2230,"98074",0
"12477",222500,990,7,990,"1",0,"3","1","0",43,0,1360,"98042",0
"12479",498000,1720,8,1720,"1.5",0,"3","1.5","0",106,0,1360,"98118",0
"12483",770000,3560,9,3560,"2.5",0,"4","2","0",12,0,3190,"98029",0
"12487",230500,1690,7,1160,"2.25",530,"3","1","0",42,1,1690,"98003",0
"12492",377500,2640,8,2640,"2.5",0,"4","2","0",16,0,1680,"98188",0
"12499",627250,2830,9,2830,"2.5",0,"4","2","0",22,0,2970,"98011",0
"12501",162000,1810,7,1280,"2.25",530,"3","1","0",37,0,1690,"98023",0
"12515",356000,920,6,920,"1",0,"2","1","0",101,0,1460,"98118",0
"12527",432000,1550,7,1550,"1.75",0,"3","1","0",56,0,1360,"98008",0
"12534",575000,1990,8,1530,"2.75",460,"3","1","0",37,0,2170,"98027",0
"12542",550000,1110,7,1110,"1",0,"3","1","0",111,0,1460,"98109",0
"12556",618080,2030,8,2030,"2.5",0,"3","2","0",27,0,2030,"98027",0
"12566",213800,740,5,740,"1",0,"2","1","0",63,0,750,"98056",0
"12579",299000,740,7,740,"1",0,"1","1","0",92,0,1400,"98118",0
"12580",215000,710,6,710,"1",0,"2","1","0",72,0,960,"98178",0
"12581",410000,1970,8,1820,"2",150,"4","1","0",54,0,2090,"98166",0
"12585",648000,2410,8,2410,"2.25",0,"5","2","0",42,0,2080,"98006",0
"12594",695000,3940,9,3940,"3.25",0,"5","2","0",8,0,3550,"98065",0
"12596",350000,1510,7,1510,"1",0,"4","1.5","0",60,0,1950,"98155",0
"12600",452000,1660,7,830,"1.75",830,"2","1","0",34,0,1900,"98155",0
"12610",1300000,4450,9,3460,"3.75",990,"5","2","0",5,0,2550,"98199",0
"12613",225000,1290,7,970,"1",320,"3","1","0",49,0,1300,"98023",0
"12616",467000,2660,8,1330,"1.75",1330,"3","1","0",67,0,2030,"98108",0
"12627",209900,1180,6,1180,"2",0,"2","2","0",10,0,1310,"98038",0
"12628",630000,2330,8,2330,"2.5",0,"4","2","0",35,0,2460,"98052",0
"12634",265000,910,5,910,"1",0,"2","1","0",98,0,1020,"98117",0
"12637",585000,3050,8,2240,"3.25",810,"3","2","0",25,0,3050,"98011",0
"12640",475000,1270,6,1270,"1",0,"3","1","0",56,0,1210,"98008",0
"12649",2535000,3730,10,3730,"3.25",0,"5","1","0",52,4,4180,"98004",0
"12657",676000,2240,7,2240,"2.5",0,"3","2","0",20,0,1460,"98117",0
"12658",1272500,2040,9,2040,"1.75",0,"4","2","0",94,0,3220,"98102",0
"12661",379950,1970,7,1140,"1.75",830,"4","1","0",55,0,1820,"98133",0
"12668",375000,1770,7,1770,"1.5",0,"4","1","0",57,0,1600,"98008",0
"12677",627500,2540,8,1640,"2.5",900,"4","1","0",36,0,2820,"98006",0
"12684",705000,1820,7,1820,"2",0,"4","2","0",13,0,1440,"98119",2002
"12687",260000,1830,7,1060,"1.75",770,"4","1","0",53,0,1040,"98198",0
"12688",209950,2290,7,2290,"1.5",0,"3","1","0",48,0,1310,"98042",0
"12698",420000,1820,7,1250,"1.75",570,"3","1","0",38,0,2030,"98053",0
"12705",561500,2310,8,1780,"2.25",530,"4","1","0",47,0,2310,"98033",0
"12706",1350000,2000,9,1820,"1.75",180,"4","1.5","0",89,0,1950,"98112",0
"12713",545000,1890,8,1890,"2.25",0,"4","1","0",48,0,1920,"98008",0
"12715",460000,2008,7,1216,"3",792,"5","1","0",23,0,2040,"98118",0
"12716",425000,880,7,880,"1",0,"2","1","0",65,0,1360,"98116",0
"12726",340000,2170,7,2170,"2.5",0,"3","2","0",20,0,2020,"98038",0
"12728",642860,2520,8,2520,"2.75",0,"4","2","0",1,0,2520,"98072",0
"12732",575000,1230,7,880,"1",350,"2","1.5","0",95,0,1710,"98117",0
"12735",335000,1800,6,900,"1",900,"2","1","0",70,0,2040,"98168",0
"12736",375000,2020,8,2020,"2.25",0,"4","2","0",49,0,1800,"98056",0
"12741",425000,2270,7,2270,"2.5",0,"4","2","0",9,0,2090,"98065",0
"12746",210000,2180,8,1180,"1.75",1000,"4","1","0",65,0,2180,"98198",0
"12747",518000,1780,7,1050,"1.75",730,"4","1","0",64,0,1590,"98125",0
"12756",429000,2520,8,1260,"1.75",1260,"3","1","0",58,0,1360,"98126",0
"12762",475000,1870,7,1870,"1.75",0,"3","2","0",37,0,1870,"98014",0
"12765",450000,1960,6,980,"2",980,"4","1","0",27,0,1175,"98144",1988
"12767",529100,1290,7,1290,"1",0,"2","1.5","0",74,0,1670,"98115",0
"12772",363500,2180,7,1090,"1.75",1090,"4","1","0",53,0,2020,"98178",0
"12776",170000,790,6,790,"1",0,"3","1","0",71,0,960,"98178",0
"12782",207000,860,6,860,"1",0,"3","1","0",55,0,980,"98178",0
"12792",5e+05,1630,7,1270,"1",360,"2","1","0",68,0,1660,"98125",0
"12794",149500,1010,7,1010,"1",0,"3","1","0",56,0,1240,"98198",0
"12795",726000,2040,8,1420,"2.5",620,"3","1","0",41,0,2260,"98005",0
"12804",191000,900,6,900,"1",0,"2","1","0",110,0,940,"98108",0
"12812",787500,1580,7,1080,"1.75",500,"4","1","0",52,0,2010,"98039",0
"12815",535000,1970,8,1970,"2.5",0,"3","2","0",26,0,2090,"98029",0
"12825",291970,680,5,680,"1",0,"1","1","0",20,0,1470,"98058",1995
"12826",599950,1680,7,1680,"1",0,"3","1","0",66,0,1330,"98146",0
"12827",1749000,3910,8,3910,"2.5",0,"4","1.5","0",12,0,2920,"98004",2003
"12830",727000,3150,9,3150,"3",0,"4","2","0",14,0,3150,"98075",0
"12831",166000,1120,7,1120,"1",0,"1","1","0",27,0,1280,"98001",0
"12836",229000,1190,6,830,"1",360,"2","1","0",74,0,1140,"98168",0
"12846",737000,2300,9,2300,"2.5",0,"3","2","0",18,2,2300,"98052",0
"12847",860000,3830,10,3830,"3.25",0,"4","2","0",14,0,2555,"98075",0
"12849",249000,1440,7,940,"2.25",500,"3","1","0",33,0,1440,"98031",0
"12850",370000,910,6,910,"1",0,"2","1","0",105,0,1620,"98126",0
"12861",446000,1530,7,1020,"2.5",510,"4","1","0",41,0,1650,"98034",0
"12867",280000,1600,8,1600,"2.5",0,"3","2","0",24,0,1790,"98042",0
"12869",132500,1080,7,1080,"1",0,"3","1","0",48,0,1200,"98001",0
"12873",3100000,6980,12,5330,"4.25",1650,"6","3","0",16,4,3930,"98040",0
"12875",255000,1320,7,1320,"1.5",0,"3","1","0",59,0,2000,"98178",0
"12877",299000,960,7,960,"1",0,"3","1","0",60,0,1080,"98155",0
"12880",840000,2020,8,1090,"1.75",930,"3","1","0",89,0,1680,"98115",0
"12888",340000,2240,8,2240,"2.5",0,"3","2","0",12,0,2400,"98059",0
"12897",312000,1160,7,1160,"1",0,"2","1.5","0",99,0,1110,"98014",0
"12900",315000,1060,7,1060,"2",0,"3","1","0",34,0,1080,"98126",0
"12902",770000,2190,9,2190,"2.5",0,"3","2","0",36,3,2315,"98033",0
"12903",374950,1660,8,1660,"1.75",0,"4","1","0",41,0,1800,"98058",0
"12904",330000,2210,9,2210,"2.5",0,"3","2","0",26,0,2440,"98023",0
"12909",626000,1040,7,860,"1",180,"3","1","0",91,0,1170,"98117",0
"12914",310000,1880,7,1100,"3",780,"5","1","0",18,0,1640,"98106",0
"12918",226000,1520,7,1030,"1",490,"3","1","0",61,0,1530,"98166",0
"12919",1250000,3510,10,2700,"3.5",810,"5","2","0",7,0,1460,"98105",0
"12925",782000,3510,10,3510,"2.5",0,"4","2","0",18,0,3530,"98053",0
"12926",575000,2120,8,2120,"2.5",0,"4","2","0",30,0,1990,"98027",0
"12931",317000,1790,7,1390,"2",400,"3","1","0",35,0,1880,"98058",0
"12936",835000,2790,8,1600,"3",1190,"3","2","1",38,4,2990,"98198",0
"12940",275000,2090,7,1090,"1.75",1000,"2","1","0",84,0,1940,"98188",0
"12943",173000,1200,7,1200,"2",0,"4","1","0",58,0,1350,"98188",0
"12949",890000,2930,9,2930,"2.5",0,"4","2","0",10,0,3590,"98052",0
"12953",440000,1950,7,1150,"1.75",800,"3","1","0",36,0,2560,"98072",0
"12967",550000,2750,7,1500,"1.5",1250,"4","1","0",57,0,1470,"98055",0
"12975",625000,2190,8,2190,"1.5",0,"4","1","0",63,3,2520,"98177",0
"12976",248500,780,7,780,"1",0,"2","1","0",57,0,1090,"98168",0
"12979",787500,2390,8,1810,"2.5",580,"2","2","0",33,3,2390,"98146",1982
"12990",3e+05,2080,8,2080,"2.5",0,"3","2","0",26,0,2660,"98023",0
"12991",545000,2500,9,2500,"2.5",0,"4","2","0",18,0,2765,"98045",0
"12998",490000,1730,7,1730,"3",0,"3","3","0",30,0,1690,"98117",0
"13005",490000,2180,7,1090,"1",1090,"2","1","0",68,0,1830,"98177",0
"13008",330000,2440,8,2440,"2.25",0,"4","2","0",32,0,2110,"98023",0
"13018",230000,1510,7,1510,"1.5",0,"3","1.5","0",68,0,1360,"98198",0
"13027",550000,960,7,960,"1",0,"3","1","0",43,0,1220,"98033",0
"13031",320000,1250,7,1250,"2",0,"3","1","0",47,0,1620,"98059",0
"13054",445500,1390,6,720,"1.75",670,"2","1","0",74,0,920,"98115",0
"13055",475000,1230,7,1230,"2",0,"3","1","0",31,0,1660,"98052",0
"13056",590000,2940,10,2940,"2.5",0,"4","2","0",23,0,3010,"98077",0
"13058",110000,640,5,640,"1",0,"1","1","0",95,0,1090,"98126",0
"13062",496600,2020,8,1350,"2.25",670,"4","1","0",54,0,2060,"98006",0
"13068",252000,1670,7,1190,"2.25",480,"3","1","0",38,0,1870,"98031",0
"13070",735000,2460,7,1450,"1.75",1010,"4","1.5","0",106,0,1560,"98115",0
"13078",385000,1470,8,1470,"1",0,"3","1","0",65,0,1710,"98155",0
"13087",712000,2450,10,2450,"2.25",0,"4","1","0",36,0,2600,"98074",0
"13093",482500,1690,7,1690,"2.5",0,"3","2","0",10,0,1690,"98053",0
"13096",666570,2320,7,1620,"2",700,"4","1.5","0",102,0,1740,"98118",0
"13097",390000,2270,8,1740,"2.25",530,"3","1","0",35,0,2310,"98042",0
"13101",438800,2770,9,2770,"2.5",0,"4","2","0",11,0,2770,"98058",0
"13102",290000,950,6,950,"1",0,"2","1","0",72,0,1250,"98118",0
"13112",381000,2700,7,1510,"1.75",1190,"3","1","0",48,0,1620,"98059",0
"13122",510000,1320,8,1320,"3",0,"3","3","0",6,0,1320,"98117",0
"13127",346000,1790,7,1350,"1",440,"5","1","0",51,0,2420,"98030",0
"13131",550000,2700,8,1440,"2.5",1260,"4","1","0",47,0,1880,"98136",0
"13132",339950,2200,7,2200,"2.25",0,"4","2","0",25,0,1740,"98042",0
"13144",525000,2630,8,2630,"2.5",0,"5","2","0",12,0,2020,"98019",0
"13145",520000,950,6,950,"1",0,"2","1","0",96,0,1660,"98117",0
"13151",260000,1990,7,1990,"2.5",0,"4","2","0",26,0,1862,"98023",0
"13154",1250000,1830,8,1750,"2.25",80,"4","2","0",92,2,3100,"98112",0
"13156",456000,2720,7,1700,"2.75",1020,"5","1","0",47,4,2820,"98092",0
"13162",790000,2560,7,1760,"2.5",800,"4","1","0",66,0,1760,"98115",0
"13164",1250000,2960,10,2960,"2.5",0,"4","2","0",30,4,2500,"98146",0
"13165",425000,1160,7,740,"1",420,"2","1","0",73,0,1160,"98126",0
"13171",540000,1300,7,1300,"1.75",0,"3","1","0",32,0,1850,"98053",0
"13176",670000,1710,7,1410,"1",300,"3","1","0",69,0,1610,"98105",0
"13181",335000,1490,7,1490,"2",0,"3","1","0",48,0,1640,"98177",0
"13183",6e+05,970,6,970,"1",0,"3","1","0",65,0,1500,"98112",0
"13186",420000,1720,8,1720,"1.75",0,"3","1.5","0",6,0,1410,"98019",2009
"13200",835000,3390,10,3390,"2",0,"4","2","0",28,0,3950,"98077",0
"13206",575000,2440,9,1620,"1.75",820,"4","1","0",55,0,2030,"98177",0
"13209",551000,2260,9,2260,"2",0,"2","1","0",25,0,2260,"98011",0
"13213",370000,1440,7,1440,"1",0,"3","1.5","0",87,0,1330,"98155",0
"13216",825000,3040,10,3040,"2.75",0,"3","2","0",28,0,2770,"98034",0
"13220",713500,2920,8,1520,"2.75",1400,"5","1","0",39,0,2250,"98006",0
"13235",699000,2650,9,2650,"2.5",0,"4","2","0",9,0,1200,"98125",0
"13240",316000,730,6,730,"1",0,"2","1","0",88,0,790,"98126",0
"13241",410000,2020,7,1010,"1",1010,"2","1","0",94,0,1270,"98118",0
"13242",299000,1200,7,1200,"1",0,"3","1","0",60,2,1410,"98045",0
"13245",602000,1640,8,1640,"2.5",0,"3","2","0",17,0,1440,"98122",0
"13250",375000,2140,7,1620,"1.75",520,"3","1.5","0",45,0,930,"98014",0
"13251",1075000,4020,10,4020,"3",0,"3","1.5","0",16,2,2590,"98045",0
"13265",641000,1620,7,940,"1.75",680,"3","1","0",89,0,1320,"98117",0
"13267",450000,1610,8,1610,"2",0,"3","2","0",19,0,2010,"98029",0
"13268",1800000,4460,9,2550,"3.5",1910,"4","1","0",21,0,1980,"98039",1994
"13271",964000,3630,11,3630,"2.5",0,"3","2","0",16,0,3250,"98074",0
"13273",545000,2180,8,1850,"2.5",330,"3","1","0",36,0,2270,"98075",0
"13275",605000,1820,7,990,"2",830,"4","1","0",74,0,1390,"98103",0
"13278",384200,2430,8,2430,"2.5",0,"3","2","0",29,0,2440,"98058",0
"13280",717500,2090,8,1890,"1",200,"3","1.5","0",84,2,2090,"98199",0
"13281",1999000,3910,11,2550,"3.25",1360,"4","2","0",82,2,3070,"98199",0
"13285",272000,670,6,670,"1",0,"2","1","0",73,0,740,"98126",0
"13286",6e+05,1880,7,1040,"1.75",840,"3","1","0",70,0,1770,"98115",0
"13291",272450,1350,7,1350,"1",0,"3","1.5","0",61,0,1310,"98188",0
"13292",605000,1760,7,1400,"3",360,"3","2","0",7,0,1300,"98107",0
"13301",328000,1360,7,1360,"1",0,"4","1","0",67,0,1570,"98133",0
"13317",451000,1260,6,1260,"1.75",0,"4","1","0",72,0,1880,"98027",0
"13324",715000,2160,8,2160,"2.5",0,"2","1","0",13,0,2315,"98053",0
"13346",1100000,2910,10,1940,"2.5",970,"4","2","0",83,1,2540,"98199",0
"13351",681716,3150,9,3150,"2.5",0,"4","2","0",9,0,3030,"98056",0
"13358",860000,3560,10,2290,"2.5",1270,"4","1","0",29,2,3290,"98004",0
"13359",690000,2590,9,2590,"2.5",0,"3","2","0",8,0,1230,"98126",2007
"13370",375000,760,6,760,"1",0,"2","1","0",73,0,1360,"98199",0
"13379",810000,2820,8,2170,"2.75",650,"4","1.5","0",88,0,1740,"98199",0
"13381",348000,1830,7,930,"1.75",900,"3","1","0",96,0,1320,"98144",0
"13394",455000,1140,6,1140,"1",0,"2","1","0",108,0,1550,"98118",0
"13401",1822500,6380,12,6380,"4.5",0,"4","2","0",9,0,3040,"98029",0
"13402",452000,1690,7,1690,"2.5",0,"3","2","0",11,0,1690,"98053",0
"13412",2415000,7880,13,7880,"4.75",0,"5","2","0",19,2,2740,"98177",0
"13413",829000,2970,8,1610,"2.75",1360,"4","1","0",42,2,2930,"98075",0
"13416",249000,1280,6,1280,"2",0,"4","1","0",56,0,1250,"98058",0
"13419",1140000,3310,9,3310,"2.25",0,"4","2","0",59,0,3830,"98072",1956
"13424",720000,2440,10,1640,"2.75",800,"3","1","0",35,0,1890,"98072",0
"13425",675000,3000,9,3000,"2.5",0,"4","2","0",9,0,2870,"98059",0
"13429",415000,2650,7,1590,"1.75",1060,"3","1.5","0",53,0,1340,"98155",0
"13437",481000,1290,8,1290,"2.25",0,"2","3","0",8,0,1290,"98107",0
"13441",720000,2120,8,2120,"2.25",0,"3","2","0",34,0,2620,"98006",0
"13443",324900,1880,7,1880,"2.5",0,"4","2","0",15,0,1570,"98038",0
"13452",320000,2000,7,2000,"2.5",0,"4","2","0",18,0,2000,"98038",0
"13461",475999,1880,7,1090,"1.75",790,"4","1.5","0",71,0,1700,"98107",0
"13474",257000,1000,6,800,"1",200,"2","1","0",86,0,1270,"98118",0
"13482",975000,3490,11,3490,"2.5",0,"4","2","0",15,3,3260,"98006",0
"13486",470000,1310,7,1310,"1.75",0,"3","1","0",28,0,2510,"98033",0
"13502",207000,1690,7,1690,"2",0,"4","1.5","0",48,0,1480,"98198",0
"13517",220000,2240,7,1370,"2.5",870,"4","1","0",27,0,1980,"98023",0
"13525",399500,1180,8,1180,"1.5",0,"2","2","0",9,0,1490,"98116",0
"13526",5e+05,1760,7,1300,"1",460,"2","1","1",64,4,2590,"98198",0
"13529",3168750,4330,12,2090,"3.5",2240,"5","1","0",7,4,4320,"98004",0
"13536",249900,1630,7,1120,"2.5",510,"3","1","0",37,0,1640,"98031",0
"13546",896000,3560,11,3560,"2.5",0,"4","2","0",23,0,3520,"98077",0
"13548",250000,1200,6,1200,"1.75",0,"3","1","0",60,0,1270,"98056",0
"13552",528000,2020,7,2020,"2.5",0,"3","2","0",12,0,2020,"98053",0
"13559",260000,1730,7,1480,"2.75",250,"3","2","0",40,2,1570,"98106",0
"13563",423500,1770,7,1100,"2",670,"3","1","0",31,3,1300,"98118",0
"13568",289950,1960,7,1960,"2.5",0,"3","2","0",11,0,2560,"98056",0
"13589",399000,940,6,940,"1",0,"2","1","0",60,0,980,"98116",1955
"13591",370000,1650,7,1060,"1.75",590,"3","1","0",64,0,2280,"98155",0
"13600",654500,1780,8,1780,"1",0,"4","1.5","0",68,0,2030,"98115",0
"13605",801501,2250,9,2250,"2.25",0,"4","2","0",35,0,2730,"98007",0
"13616",210000,1400,7,1400,"1.5",0,"3","1","0",51,0,2210,"98003",0
"13619",310000,1400,7,900,"1",500,"2","1","0",93,0,1400,"98055",0
"13623",339950,2150,7,2150,"2.5",0,"4","2","0",5,0,1610,"98038",0
"13629",105500,930,5,930,"1",0,"2","1","0",83,0,1620,"98148",0
"13639",975000,3100,9,1660,"2.75",1440,"5","1","0",42,2,3230,"98040",0
"13643",570000,3370,8,1770,"2.5",1600,"6","1","0",51,0,2790,"98166",0
"13646",3e+05,2600,8,2600,"2.5",0,"4","2","0",12,0,2170,"98001",0
"13650",440000,1710,7,1200,"1",510,"3","1.5","0",89,0,1410,"98133",0
"13652",240000,1400,6,700,"2",700,"3","1","0",67,0,1410,"98133",0
"13662",785000,3200,9,3200,"2.25",0,"4","2","0",43,0,2650,"98077",0
"13665",655000,2370,9,2370,"2.5",0,"3","2","0",25,0,2500,"98056",0
"13666",449950,1800,7,1800,"1.5",0,"4","1.5","0",57,0,1630,"98034",0
"13671",369000,1820,7,1820,"2.25",0,"3","1","0",46,0,1850,"98092",0
"13673",1031000,2110,8,1410,"1.75",700,"4","1","0",74,3,2140,"98105",0
"13674",550000,980,7,980,"1",0,"2","1","0",105,0,1570,"98103",0
"13677",235000,2230,7,1230,"1",1000,"3","1","0",49,0,2380,"98118",0
"13678",349950,1230,6,1230,"1",0,"1","1.5","0",97,0,1190,"98133",0
"13681",280000,1630,7,1100,"2.5",530,"5","1","0",40,0,1630,"98042",0
"13683",445000,2990,7,2990,"2.5",0,"4","2","0",12,0,2640,"98038",0
"13690",362764,1460,7,1460,"2",0,"3","2","0",7,0,1740,"98053",0
"13698",818500,4790,9,3110,"3.5",1680,"5","2","0",10,1,2620,"98006",0
"13700",580000,2610,8,1700,"2.25",910,"4","1","0",38,0,2260,"98027",0
"13702",333000,2100,8,2100,"2.5",0,"4","2","0",18,0,2060,"98042",0
"13704",360500,970,6,970,"1",0,"3","1","0",41,3,1120,"98118",0
"13714",756100,2000,8,2000,"2",0,"4","1.5","0",98,0,1390,"98126",0
"13717",180000,1010,6,1010,"1",0,"3","1","0",25,0,1090,"98022",0
"13723",1160000,2870,9,1440,"1.75",1430,"5","1","0",49,4,2940,"98008",0
"13725",275000,930,6,930,"1.75",0,"2","1","0",9,0,1100,"98106",2006
"13729",1325000,4010,12,4010,"2.5",0,"4","2","0",25,0,4280,"98052",0
"13731",325000,790,7,790,"1",0,"2","1","0",67,0,960,"98118",0
"13736",1015000,2350,9,2350,"2.5",0,"5","2","0",22,0,1840,"98112",0
"13743",325000,2260,8,2260,"2.5",0,"3","2","0",11,0,2250,"98023",0
"13746",4e+05,1580,7,1130,"1.75",450,"4","1","0",68,0,830,"98144",0
"13747",530000,1940,7,1940,"2.25",0,"4","2","0",53,0,1800,"98133",0
"13754",230000,1500,7,1100,"1.5",400,"3","1","0",35,0,1830,"98031",0
"13758",199950,840,6,840,"1",0,"3","1","0",55,0,840,"98023",0
"13765",350000,1010,7,1010,"1",0,"3","1","0",68,0,1220,"98155",0
"13772",325000,2280,8,2280,"2.5",0,"4","2","0",28,0,1970,"98058",0
"13773",289000,1010,6,890,"1",120,"2","1","0",91,0,1030,"98106",0
"13785",402000,1450,7,1010,"1.5",440,"3","1","0",47,0,1350,"98034",0
"13794",695000,2550,9,2550,"2.5",0,"3","2","0",14,0,2190,"98053",0
"13796",480000,1710,7,1130,"1.75",580,"3","1","0",36,0,1200,"98136",0
"13801",775000,3060,9,3060,"2.5",0,"4","2","0",11,0,3110,"98052",0
"13807",325000,1160,7,1160,"1",0,"3","1","0",47,0,1160,"98077",0
"13819",549000,1560,7,1150,"2",410,"3","1","0",100,0,1560,"98103",0
"13833",575000,1250,7,850,"1",400,"2","1","0",104,0,1520,"98103",0
"13843",670000,2570,8,2570,"2",0,"3","1.5","0",50,0,2660,"98008",0
"13846",430000,1560,7,1260,"1",300,"3","1.5","0",88,0,1560,"98118",0
"13847",950000,3080,9,3080,"2.5",0,"3","2","0",15,2,2500,"98199",0
"13848",525000,2540,7,1270,"1.75",1270,"4","1","0",68,0,1650,"98118",0
"13850",345000,2190,8,2190,"2.75",0,"3","2","0",15,0,2190,"98003",0
"13857",380000,1880,8,1880,"2.5",0,"3","2","0",22,0,2120,"98038",0
"13862",875000,3720,8,1860,"2.25",1860,"4","1","0",45,2,3180,"98075",0
"13863",375000,2790,9,2790,"2.5",0,"4","2","0",10,0,1660,"98198",0
"13866",225500,1100,6,1100,"1",0,"3","1","0",46,0,920,"98042",0
"13873",5e+05,1990,8,1990,"2",0,"3","2","0",29,0,2120,"98027",0
"13881",665000,1940,7,1150,"2",790,"3","1.5","0",71,0,990,"98107",0
"13888",345000,1180,7,990,"1.5",190,"2","2","0",10,0,1170,"98144",0
"13892",374000,1200,7,1200,"1",0,"3","1","0",44,0,1220,"98072",0
"13899",574000,2980,9,2980,"2.5",0,"4","2","0",12,2,2980,"98038",0
"13903",539500,2710,8,2040,"3.5",670,"4","2","0",18,0,2500,"98108",0
"13904",550000,2080,8,2080,"2.5",0,"3","2","0",9,0,1760,"98029",0
"13915",335000,1730,7,1150,"1.75",580,"3","1","0",35,0,1900,"98014",0
"13916",270000,1300,7,900,"1.5",400,"3","1","0",45,0,1630,"98030",0
"13918",589000,1720,8,1460,"3",260,"3","3","0",9,0,1720,"98119",0
"13925",870000,3210,10,2530,"2.5",680,"3","2","0",25,0,2630,"98033",0
"13929",750000,1750,8,1750,"2.75",0,"4","1.5","0",112,0,1700,"98122",0
"13931",246000,1780,7,1780,"1.5",0,"3","1","0",62,0,1130,"98168",0
"13936",419000,1470,8,1470,"2.5",0,"2","2","0",30,0,1510,"98007",0
"13937",372000,2298,7,2298,"1",0,"3","1","0",46,0,2580,"98052",0
"13961",695000,2961,9,2961,"2.5",0,"4","2","0",17,0,2620,"98075",0
"13965",720000,1370,6,1370,"1",0,"2","1","0",65,0,1690,"98004",0
"13970",625000,2390,8,2390,"2.75",0,"4","2","0",22,0,2090,"98029",0
"13972",395000,1780,7,1780,"2",0,"4","1.5","0",67,0,1180,"98155",0
"13979",915000,2660,9,2170,"3.25",490,"3","2","0",12,0,2660,"98122",0
"13983",599950,2600,8,1300,"3",1300,"5","1","0",48,0,2150,"98125",0
"13984",481203,940,7,940,"1",0,"2","1","0",86,0,1680,"98115",0
"13986",379000,1530,7,1530,"2.5",0,"3","2","0",29,0,1370,"98033",0
"13988",535000,1030,7,920,"1",110,"2","1","0",76,0,1530,"98103",0
"13990",410000,1180,7,1120,"1.5",60,"2","2","0",14,0,1137,"98115",0
"13993",2e+05,790,6,790,"1",0,"2","1","0",71,0,1030,"98178",0
"13995",370000,2100,9,2100,"2",0,"2","2","0",10,0,1440,"98014",0
"13997",160000,1070,6,1070,"1",0,"2","1","0",32,0,1150,"98002",0
"13998",625000,2190,9,1520,"3",670,"4","1","0",26,0,3050,"98034",0
"14008",539950,2910,8,2130,"2.75",780,"4","1","0",49,0,1970,"98006",0
"14016",681000,1880,8,1880,"1.75",0,"3","1","0",31,0,2430,"98006",0
"14024",506000,1160,7,1160,"2",0,"3","1","0",68,0,1150,"98115",0
"14025",315000,1950,7,1950,"2.5",0,"3","2","0",23,0,1890,"98031",0
"14037",257500,1210,7,1210,"1.5",0,"3","1","0",53,0,1210,"98146",0
"14040",622000,2680,8,1340,"1.75",1340,"4","1","0",56,0,2320,"98117",0
"14043",257000,770,6,770,"1",0,"2","1","0",65,0,1550,"98133",0
"14045",885000,2620,8,2620,"2.5",0,"4","2","0",19,0,2240,"98033",0
"14054",661000,1820,8,1820,"2",0,"3","2","0",21,0,1920,"98033",0
"14057",289000,780,7,780,"1",0,"2","1","0",73,0,1100,"98136",0
"14074",599000,2120,8,2120,"2.5",0,"4","2","0",10,0,2190,"98029",0
"14076",640000,1620,8,1100,"2.5",520,"3","2","0",6,0,1620,"98112",0
"14093",493000,2030,7,2030,"1.75",0,"4","1.5","0",40,0,1970,"98034",0
